Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-06-02,613.1,616.75,610.0,610.57,371080.0,0.0,1.0,613.1,616.75,610.0,610.57,371080.0
2015-06-03,609.0,613.25,608.0,610.89,395333.0,0.0,1.0,609.0,613.25,608.0,610.89,395333.0
2015-06-04,606.1,613.95,603.01,611.57,508517.0,0.0,1.0,606.1,613.95,603.01,611.57,508517.0
2015-06-05,608.16,614.9,601.53,613.8,793011.0,0.0,1.0,608.16,614.9,601.53,613.8,793011.0
2015-06-08,611.93,612.92,607.77,608.12,436989.0,0.0,1.0,611.93,612.92,607.77,608.12,436989.0
2015-06-09,606.97,608.71,605.16,605.79,339662.0,0.0,1.0,606.97,608.71,605.16,605.79,339662.0
2015-06-10,605.64,609.4997,605.64,608.67,224765.0,0.0,1.0,605.64,609.4997,605.64,608.67,224765.0
2015-06-11,609.0,613.0,605.56,605.86,242454.0,0.0,1.0,609.0,613.0,605.56,605.86,242454.0
2015-06-12,605.0,612.4,604.02,609.76,431727.0,0.0,1.0,605.0,612.4,604.02,609.76,431727.0
2015-06-15,607.5,608.49,602.73,604.17,442122.0,0.0,1.0,607.5,608.49,602.73,604.17,442122.0
2015-06-16,602.41,604.8976,598.04,600.62,384952.0,0.0,1.0,602.41,604.8976,598.04,600.62,384952.0
2015-06-17,600.5,606.93,600.5,606.84,455457.0,0.0,1.0,600.5,606.93,600.5,606.84,455457.0
2015-06-18,607.87,610.58,605.44,606.2,385783.0,0.0,1.0,607.87,610.58,605.44,606.2,385783.0
2015-06-19,605.24,615.72,604.24,615.31,698171.0,0.0,1.0,605.24,615.72,604.24,615.31,698171.0
2015-06-22,617.5,623.18,616.85,619.25,507470.0,0.0,1.0,617.5,623.18,616.85,619.25,507470.0
2015-06-23,620.87,622.64,614.171,615.4,394936.0,0.0,1.0,620.87,622.64,614.171,615.4,394936.0
2015-06-24,615.0,615.69,610.32,610.53,305161.0,0.0,1.0,615.0,615.69,610.32,610.53,305161.0
2015-06-25,613.89,614.826,607.23,607.38,248736.0,0.0,1.0,613.89,614.826,607.23,607.38,248736.0
2015-06-26,608.0,612.85,605.38,609.46,259515.0,0.0,1.0,608.0,612.85,605.38,609.46,259515.0
2015-06-29,604.22,606.9999,599.5,600.05,372824.0,0.0,1.0,604.22,606.9999,599.5,600.05,372824.0
2015-06-30,603.0,608.39,599.29,604.99,376062.0,0.0,1.0,603.0,608.39,599.29,604.99,376062.0
2015-07-01,606.31,611.62,603.55,606.57,237637.0,0.0,1.0,606.31,611.62,603.55,606.57,237637.0
2015-07-02,609.1,610.05,604.54,609.56,340190.0,0.0,1.0,609.1,610.05,604.54,609.56,340190.0
2015-07-06,599.85,609.85,597.33,607.17,535729.0,0.0,1.0,599.85,609.85,597.33,607.17,535729.0
2015-07-07,606.09,622.86,605.64,620.56,593049.0,0.0,1.0,606.09,622.86,605.64,620.56,593049.0
2015-07-08,619.4,624.53,611.65,612.85,522384.0,0.0,1.0,619.4,624.53,611.65,612.85,522384.0
2015-07-09,622.49,631.0,617.48,627.16,821204.0,0.0,1.0,622.49,631.0,617.48,627.16,821204.0
2015-07-10,630.11,640.31,627.96,639.42,784885.0,0.0,1.0,630.11,640.31,627.96,639.42,784885.0
2015-07-13,646.12,658.37,643.47,658.0,725531.0,0.0,1.0,646.12,658.37,643.47,658.0,725531.0
2015-07-14,658.0,660.9,654.2,655.46,597666.0,0.0,1.0,658.0,660.9,654.2,655.46,597666.0
2015-07-15,657.4,663.1108,653.28,661.19,569275.0,0.0,1.0,657.4,663.1108,653.28,661.19,569275.0
2015-07-16,661.5,663.6,654.735,658.46,777628.0,0.0,1.0,661.5,663.6,654.735,658.46,777628.0
2015-07-17,658.32,664.27,657.03,661.95,561089.0,0.0,1.0,658.32,664.27,657.03,661.95,561089.0
2015-07-20,665.7,681.5599,665.0,678.0,972632.0,0.0,1.0,665.7,681.5599,665.0,678.0,972632.0
2015-07-21,678.0,679.3649,670.07,673.07,1666382.0,0.0,1.0,678.0,679.3649,670.07,673.07,1666382.0
2015-07-22,695.0,729.65,694.4,725.82,3033498.0,0.0,1.0,695.0,729.65,694.4,725.82,3033498.0
2015-07-23,723.5,734.5,721.6,725.94,1058957.0,0.0,1.0,723.5,734.5,721.6,725.94,1058957.0
2015-07-24,725.0,729.095,724.31,728.79,590798.0,0.0,1.0,725.0,729.095,724.31,728.79,590798.0
2015-07-27,726.0,733.8,724.14,731.44,712736.0,0.0,1.0,726.0,733.8,724.14,731.44,712736.0
2015-07-28,735.15,737.47,726.51,730.78,433946.0,0.0,1.0,735.15,737.47,726.51,730.78,433946.0
2015-07-29,732.0,739.49,731.1611,738.42,595424.0,0.0,1.0,732.0,739.49,731.1611,738.42,595424.0
2015-07-30,737.0,745.0,733.52,744.16,441695.0,0.0,1.0,737.0,745.0,733.52,744.16,441695.0
2015-07-31,745.73,746.4,740.14,742.23,386647.0,0.0,1.0,745.73,746.4,740.14,742.23,386647.0
2015-08-03,743.47,744.61,735.14,743.04,453730.0,0.0,1.0,743.47,744.61,735.14,743.04,453730.0
2015-08-04,741.99,749.75,740.56,748.09,399531.0,0.0,1.0,741.99,749.75,740.56,748.09,399531.0
2015-08-05,749.39,758.61,748.394,757.77,532376.0,0.0,1.0,749.39,758.61,748.394,757.77,532376.0
2015-08-06,758.49,758.49,746.01,749.6,405626.0,0.0,1.0,758.49,758.49,746.01,749.6,405626.0
2015-08-07,751.97,751.97,742.01,749.12,386150.0,0.0,1.0,751.97,751.97,742.01,749.12,386150.0
2015-08-10,755.67,755.67,743.68,744.24,434444.0,0.0,1.0,755.67,755.67,743.68,744.24,434444.0
2015-08-11,742.62,749.88,737.69,745.66,461122.0,0.0,1.0,742.62,749.88,737.69,745.66,461122.0
2015-08-12,741.15,747.97,733.96,745.98,447856.0,0.0,1.0,741.15,747.97,733.96,745.98,447856.0
2015-08-13,748.1,749.98,743.2,743.6,223287.0,0.0,1.0,748.1,749.98,743.2,743.6,223287.0
2015-08-14,745.94,748.7,741.09,748.34,241993.0,0.0,1.0,745.94,748.7,741.09,748.34,241993.0
2015-08-17,744.19,754.75,744.19,754.03,272288.0,0.0,1.0,744.19,754.75,744.19,754.03,272288.0
2015-08-18,754.05,758.269,745.1,745.92,410363.0,0.0,1.0,754.05,758.269,745.1,745.92,410363.0
2015-08-19,742.2,750.562,741.5,745.28,280830.0,0.0,1.0,742.2,750.562,741.5,745.28,280830.0
2015-08-20,741.31,744.765,734.2201,735.15,450134.0,0.0,1.0,741.31,744.765,734.2201,735.15,450134.0
2015-08-21,729.48,731.4199,718.5,720.01,706461.0,0.0,1.0,729.48,731.4199,718.5,720.01,706461.0
2015-08-24,695.0,723.4499,685.0,704.25,842714.0,0.0,1.0,695.0,723.4499,685.0,704.25,842714.0
2015-08-25,722.26,722.94,695.39,695.39,696388.0,0.0,1.0,722.26,722.94,695.39,695.39,696388.0
2015-08-26,703.15,708.24,691.865,707.64,732148.0,0.0,1.0,703.15,708.24,691.865,707.64,732148.0
2015-08-27,714.0,730.0,710.2436,727.17,583845.0,0.0,1.0,714.0,730.0,710.2436,727.17,583845.0
2015-08-28,725.0,728.17,717.09,721.2,235579.0,0.0,1.0,725.0,728.17,717.09,721.2,235579.0
2015-08-31,719.79,722.1,707.5,710.01,464595.0,0.0,1.0,719.79,722.1,707.5,710.01,464595.0
2015-09-01,697.73,714.19,696.1,706.71,409422.0,0.0,1.0,697.73,714.19,696.1,706.71,409422.0
2015-09-02,713.69,724.0,710.58,723.87,374277.0,0.0,1.0,713.69,724.0,710.58,723.87,374277.0
2015-09-03,722.5,729.44,721.91,724.99,298138.0,0.0,1.0,722.5,729.44,721.91,724.99,298138.0
2015-09-04,718.36,729.91,718.36,719.23,293880.0,0.0,1.0,718.36,729.91,718.36,719.23,293880.0
2015-09-08,731.46,733.825,721.88,732.14,241799.0,0.0,1.0,731.46,733.825,721.88,732.14,241799.0
2015-09-09,734.0,736.0135,717.64,718.83,340339.0,0.0,1.0,734.0,736.0135,717.64,718.83,340339.0
2015-09-10,718.25,725.8699,718.0,723.19,220393.0,0.0,1.0,718.25,725.8699,718.0,723.19,220393.0
2015-09-11,721.22,729.945,714.02,729.06,644188.0,0.0,1.0,721.22,729.945,714.02,729.06,644188.0
2015-09-14,728.48,730.5,723.07,726.8,267746.0,0.0,1.0,728.48,730.5,723.07,726.8,267746.0
2015-09-15,725.81,733.5,720.7,732.08,296128.0,0.0,1.0,725.81,733.5,720.7,732.08,296128.0
2015-09-16,734.75,734.75,725.19,730.01,308699.0,0.0,1.0,734.75,734.75,725.19,730.01,308699.0
2015-09-17,728.47,738.99,726.01,730.2,285118.0,0.0,1.0,728.47,738.99,726.01,730.2,285118.0
2015-09-18,728.98,731.59,724.118,729.48,521953.0,0.0,1.0,728.98,731.59,724.118,729.48,521953.0
2015-09-21,729.3,737.86,725.45,731.19,325385.0,0.0,1.0,729.3,737.86,725.45,731.19,325385.0
2015-09-22,724.99,729.53,722.0,726.97,354243.0,0.0,1.0,724.99,729.53,722.0,726.97,354243.0
2015-09-23,727.5,733.22,725.445,731.57,213014.0,0.0,1.0,727.5,733.22,725.445,731.57,213014.0
2015-09-24,729.77,731.95,721.61,731.17,405629.0,0.0,1.0,729.77,731.95,721.61,731.17,405629.0
2015-09-25,733.83,741.89,728.44,730.28,420083.0,0.0,1.0,733.83,741.89,728.44,730.28,420083.0
2015-09-28,730.52,734.5,707.5,708.03,565725.0,0.0,1.0,730.52,734.5,707.5,708.03,565725.0
2015-09-29,707.59,721.16,701.73,708.54,483098.0,0.0,1.0,707.59,721.16,701.73,708.54,483098.0
2015-09-30,714.89,720.71,710.0,720.25,354044.0,0.0,1.0,714.89,720.71,710.0,720.25,354044.0
2015-10-01,717.6,724.57,714.21,724.43,315051.0,0.0,1.0,717.6,724.57,714.21,724.43,315051.0
2015-10-02,717.48,724.45,709.45,724.45,503011.0,0.0,1.0,717.48,724.45,709.45,724.45,503011.0
2015-10-05,726.86,729.83,723.52,728.08,426471.0,0.0,1.0,726.86,729.83,723.52,728.08,426471.0
2015-10-06,727.16,727.6,711.66,713.25,360664.0,0.0,1.0,727.16,727.6,711.66,713.25,360664.0
2015-10-07,713.5,720.69,705.174,720.16,387354.0,0.0,1.0,713.5,720.69,705.174,720.16,387354.0
2015-10-08,722.0,738.47,718.9,734.77,498100.0,0.0,1.0,722.0,738.47,718.9,734.77,498100.0
2015-10-09,734.77,738.0,726.87,732.93,355585.0,0.0,1.0,734.77,738.0,726.87,732.93,355585.0
2015-10-12,734.57,750.5,729.205,747.82,433636.0,0.0,1.0,734.57,750.5,729.205,747.82,433636.0
2015-10-13,747.0,757.0,747.0,750.42,418769.0,0.0,1.0,747.0,757.0,747.0,750.42,418769.0
2015-10-14,739.0,742.4,710.91,718.56,961660.0,0.0,1.0,739.0,742.4,710.91,718.56,961660.0
2015-10-15,718.56,724.94,708.5035,723.81,628614.0,0.0,1.0,718.56,724.94,708.5035,723.81,628614.0
2015-10-16,728.0,728.24,720.06,722.7,347368.0,0.0,1.0,728.0,728.24,720.06,722.7,347368.0
2015-10-19,723.43,725.169,709.662,718.64,714863.0,0.0,1.0,723.43,725.169,709.662,718.64,714863.0
2015-10-20,717.25,720.5,705.63,705.63,2194673.0,0.0,1.0,717.25,720.5,705.63,705.63,2194673.0
2015-10-21,650.605,666.0,646.8,665.67,2010109.0,0.0,1.0,650.605,666.0,646.8,665.67,2010109.0
2015-10-22,666.46,669.1075,650.21,650.62,802946.0,0.0,1.0,666.46,669.1075,650.21,650.62,802946.0
2015-10-23,657.99,657.99,645.13,649.72,690818.0,0.0,1.0,657.99,657.99,645.13,649.72,690818.0
2015-10-26,646.64,668.36,645.95,659.69,671980.0,0.0,1.0,646.64,668.36,645.95,659.69,671980.0
2015-10-27,659.68,662.9799,651.56,656.55,388133.0,0.0,1.0,659.68,662.9799,651.56,656.55,388133.0
2015-10-28,656.89,658.76,652.49,654.89,507119.0,0.0,1.0,656.89,658.76,652.49,654.89,507119.0
2015-10-29,649.42,654.84,647.31,648.2,381674.0,0.0,1.0,649.42,654.84,647.31,648.2,381674.0
2015-10-30,648.0,653.267,640.05,640.23,644640.0,0.0,1.0,648.0,653.267,640.05,640.23,644640.0
2015-11-02,610.0,631.0,608.52,624.0,2138881.0,0.0,1.0,610.0,631.0,608.52,624.0,2138881.0
2015-11-03,627.67,631.48,620.0,623.16,919632.0,0.0,1.0,627.67,631.48,620.0,623.16,919632.0
2015-11-04,625.85,626.798,612.1,614.98,1216419.0,0.0,1.0,625.85,626.798,612.1,614.98,1216419.0
2015-11-05,616.73,619.18,609.46,617.23,834972.0,0.0,1.0,616.73,619.18,609.46,617.23,834972.0
2015-11-06,609.0,613.49,594.0,612.4,1596484.0,0.0,1.0,609.0,613.49,594.0,612.4,1596484.0
2015-11-09,613.01,622.0,606.09,609.29,752151.0,0.0,1.0,613.01,622.0,606.09,609.29,752151.0
2015-11-10,623.48,629.65,617.06,628.88,1089552.0,0.0,1.0,623.48,629.65,617.06,628.88,1089552.0
2015-11-11,631.53,632.979,619.35,621.84,596421.0,0.0,1.0,631.53,632.979,619.35,621.84,596421.0
2015-11-12,621.84,624.59,612.96,614.68,593083.0,0.0,1.0,621.84,624.59,612.96,614.68,593083.0
2015-11-13,613.6,616.25,592.06,592.89,1214695.0,0.0,1.0,613.6,616.25,592.06,592.89,1214695.0
2015-11-16,591.23,593.85,583.07,588.74,838700.0,0.0,1.0,591.23,593.85,583.07,588.74,838700.0
2015-11-17,589.99,595.39,579.66,583.58,580875.0,0.0,1.0,589.99,595.39,579.66,583.58,580875.0
2015-11-18,583.89,594.005,580.78,594.0,516526.0,0.0,1.0,583.89,594.005,580.78,594.0,516526.0
2015-11-19,595.41,614.7,595.01,611.51,1125400.0,0.0,1.0,595.41,614.7,595.01,611.51,1125400.0
2015-11-20,612.0,614.7,534.2,536.19,5018955.0,0.0,1.0,612.0,614.7,534.2,536.19,5018955.0
2015-11-23,534.08,569.0345,532.03,559.29,3660036.0,0.0,1.0,534.08,569.0345,532.03,559.29,3660036.0
2015-11-24,557.02,579.28,553.1605,577.79,1321224.0,0.0,1.0,557.02,579.28,553.1605,577.79,1321224.0
2015-11-25,584.71,585.8,570.1,580.83,1180519.0,0.0,1.0,584.71,585.8,570.1,580.83,1180519.0
2015-11-27,584.48,584.48,575.78,576.62,312803.0,0.0,1.0,584.48,584.48,575.78,576.62,312803.0
2015-11-30,577.5,584.23,577.03,579.55,660026.0,0.0,1.0,577.5,584.23,577.03,579.55,660026.0
2015-12-01,583.28,589.15,575.0,580.74,738320.0,0.0,1.0,583.28,589.15,575.0,580.74,738320.0
2015-12-02,582.84,586.58,571.52,574.66,692106.0,0.0,1.0,582.84,586.58,571.52,574.66,692106.0
2015-12-03,577.95,578.653,558.51,565.31,1351995.0,0.0,1.0,577.95,578.653,558.51,565.31,1351995.0
2015-12-04,558.89,568.76,537.17,561.2,2691592.0,0.0,1.0,558.89,568.76,537.17,561.2,2691592.0
2015-12-07,516.83,553.32,515.0,551.75,4413179.0,0.0,1.0,516.83,553.32,515.0,551.75,4413179.0
2015-12-08,532.11,550.0,521.01,542.24,4050288.0,0.0,1.0,532.11,550.0,521.01,542.24,4050288.0
2015-12-09,546.6,560.67,543.24,548.01,2110367.0,0.0,1.0,546.6,560.67,543.24,548.01,2110367.0
2015-12-10,564.0,579.515,563.31,575.43,2640587.0,0.0,1.0,564.0,579.515,563.31,575.43,2640587.0
2015-12-11,563.0,572.0,562.42,565.0,1527170.0,0.0,1.0,563.0,572.0,562.42,565.0,1527170.0
2015-12-14,566.68,567.3404,549.76,558.16,904719.0,0.0,1.0,566.68,567.3404,549.76,558.16,904719.0
2015-12-15,560.13,564.55,553.571,554.86,915252.0,0.0,1.0,560.13,564.55,553.571,554.86,915252.0
2015-12-16,556.15,569.28,554.2,567.83,870521.0,0.0,1.0,556.15,569.28,554.2,567.83,870521.0
2015-12-17,575.01,577.7599,554.6,554.89,1144757.0,0.0,1.0,575.01,577.7599,554.6,554.89,1144757.0
2015-12-18,553.78,555.34,540.5,541.08,1501169.0,0.0,1.0,553.78,555.34,540.5,541.08,1501169.0
2015-12-21,544.25,544.88,508.1,522.01,3095680.0,0.0,1.0,544.25,544.88,508.1,522.01,3095680.0
2015-12-22,511.375,512.33,494.1101,494.61,4561943.0,0.0,1.0,511.375,512.33,494.1101,494.61,4561943.0
2015-12-23,490.16,501.25,482.234,497.48,2455761.0,0.0,1.0,490.16,501.25,482.234,497.48,2455761.0
2015-12-24,498.87,501.98,494.3,495.1,894307.0,0.0,1.0,498.87,501.98,494.3,495.1,894307.0
2015-12-28,495.97,499.0,485.76,493.52,956965.0,0.0,1.0,495.97,499.0,485.76,493.52,956965.0
2015-12-29,494.1,497.24,489.03,489.94,866053.0,0.0,1.0,494.1,497.24,489.03,489.94,866053.0
2015-12-30,490.0,492.99,482.8,485.79,1060645.0,0.0,1.0,490.0,492.99,482.8,485.79,1060645.0
2015-12-31,483.11,485.78,477.97,479.85,1196113.0,0.0,1.0,483.11,485.78,477.97,479.85,1196113.0
2016-01-04,468.7,469.0,447.5,448.81,2689598.0,0.0,1.0,468.7,469.0,447.5,448.81,2689598.0
2016-01-05,450.0,459.88,446.8,449.03,2161099.0,0.0,1.0,450.0,459.88,446.8,449.03,2161099.0
2016-01-06,437.94,447.0,423.0,426.67,3646171.0,0.0,1.0,437.94,447.0,423.0,426.67,3646171.0
2016-01-07,415.08,425.185,411.61,416.0,1889852.0,0.0,1.0,415.08,425.185,411.61,416.0,1889852.0
2016-01-08,419.84,426.29,411.74,413.29,1296873.0,0.0,1.0,419.84,426.29,411.74,413.29,1296873.0
2016-01-11,416.65,419.915,406.35,411.1,1462498.0,0.0,1.0,416.65,419.915,406.35,411.1,1462498.0
2016-01-12,415.5,420.799,399.1404,404.26,1658285.0,0.0,1.0,415.5,420.799,399.1404,404.26,1658285.0
2016-01-13,407.8,432.3,406.65,428.28,3552500.0,0.0,1.0,407.8,432.3,406.65,428.28,3552500.0
2016-01-14,447.0,463.51,436.5,454.3,3766939.0,0.0,1.0,447.0,463.51,436.5,454.3,3766939.0
2016-01-15,441.15,476.43,441.15,475.94,3306422.0,0.0,1.0,441.15,476.43,441.15,475.94,3306422.0
2016-01-19,478.36,478.37,456.1,469.47,2255803.0,0.0,1.0,478.36,478.37,456.1,469.47,2255803.0
2016-01-20,462.75,472.79,451.09,465.5,1787298.0,0.0,1.0,462.75,472.79,451.09,465.5,1787298.0
2016-01-21,469.79,475.59,461.0,461.2,1198367.0,0.0,1.0,469.79,475.59,461.0,461.2,1198367.0
2016-01-22,466.22,466.33,446.7,450.76,1430177.0,0.0,1.0,466.22,466.33,446.7,450.76,1430177.0
2016-01-25,447.92,448.915,431.52,442.17,1574437.0,0.0,1.0,447.92,448.915,431.52,442.17,1574437.0
2016-01-26,442.0,449.9,440.01,448.15,764516.0,0.0,1.0,442.0,449.9,440.01,448.15,764516.0
2016-01-27,448.5,454.49,442.25,442.64,1315965.0,0.0,1.0,448.5,454.49,442.25,442.64,1315965.0
2016-01-28,446.98,455.98,443.3,453.08,1016952.0,0.0,1.0,446.98,455.98,443.3,453.08,1016952.0
2016-01-29,455.76,470.0,451.33,452.97,1534323.0,0.0,1.0,455.76,470.0,451.33,452.97,1534323.0
2016-02-01,476.12,479.0,463.01,472.64,2335971.0,0.0,1.0,476.12,479.0,463.01,472.64,2335971.0
2016-02-02,471.0,484.2,468.3,475.67,2697662.0,0.0,1.0,471.0,484.2,468.3,475.67,2697662.0
2016-02-03,459.7,466.64,440.41,461.74,3797638.0,0.0,1.0,459.7,466.64,440.41,461.74,3797638.0
2016-02-04,460.0,476.67,456.0,470.9,1489608.0,0.0,1.0,460.0,476.67,456.0,470.9,1489608.0
2016-02-05,469.85,475.59,454.445,460.14,1525402.0,0.0,1.0,469.85,475.59,454.445,460.14,1525402.0
2016-02-08,454.69,461.11,435.865,445.0,1427029.0,0.0,1.0,454.69,461.11,435.865,445.0,1427029.0
2016-02-09,441.9,452.02,436.86,440.93,1137744.0,0.0,1.0,441.9,452.02,436.86,440.93,1137744.0
2016-02-10,443.99,453.8,442.5,448.81,992432.0,0.0,1.0,443.99,453.8,442.5,448.81,992432.0
2016-02-11,444.0,467.78,441.01,461.39,1282613.0,0.0,1.0,444.0,467.78,441.01,461.39,1282613.0
2016-02-12,466.11,487.98,465.46,480.57,1753580.0,0.0,1.0,466.11,487.98,465.46,480.57,1753580.0
2016-02-16,484.01,493.0,478.0007,492.94,1130634.0,0.0,1.0,484.01,493.0,478.0007,492.94,1130634.0
2016-02-17,495.43,514.7998,495.22,514.01,1638005.0,0.0,1.0,495.43,514.7998,495.22,514.01,1638005.0
2016-02-18,515.0,518.86,502.05,515.93,1128531.0,0.0,1.0,515.0,518.86,502.05,515.93,1128531.0
2016-02-19,512.2,526.2299,509.5,511.58,1412838.0,0.0,1.0,512.2,526.2299,509.5,511.58,1412838.0
2016-02-22,515.0,529.3889,514.4896,525.9,1428370.0,0.0,1.0,515.0,529.3889,514.4896,525.9,1428370.0
2016-02-23,514.0,530.85,513.11,525.06,1450840.0,0.0,1.0,514.0,530.85,513.11,525.06,1450840.0
2016-02-24,519.77,522.87,512.66,514.86,1039885.0,0.0,1.0,519.77,522.87,512.66,514.86,1039885.0
2016-02-25,514.21,515.85,497.51,505.33,1180394.0,0.0,1.0,514.21,515.85,497.51,505.33,1180394.0
2016-02-26,507.0,508.0,493.11,506.01,1028636.0,0.0,1.0,507.0,508.0,493.11,506.01,1028636.0
2016-02-29,508.0,522.5242,506.77,509.16,1426337.0,0.0,1.0,508.0,522.5242,506.77,509.16,1426337.0
2016-03-01,514.25,515.999,506.0339,509.97,854905.0,0.0,1.0,514.25,515.999,506.0339,509.97,854905.0
2016-03-02,512.8,528.95,512.8,525.69,1207563.0,0.0,1.0,512.8,528.95,512.8,525.69,1207563.0
2016-03-03,520.0,530.125,519.27,524.29,1079879.0,0.0,1.0,520.0,530.125,519.27,524.29,1079879.0
2016-03-04,529.29,541.93,527.3,529.0,1511171.0,0.0,1.0,529.29,541.93,527.3,529.0,1511171.0
2016-03-07,522.97,536.0,520.08,533.69,824502.0,0.0,1.0,522.97,536.0,520.08,533.69,824502.0
2016-03-08,536.3,542.5,523.42,524.69,1041271.0,0.0,1.0,536.3,542.5,523.42,524.69,1041271.0
2016-03-09,512.56,518.612,492.5,506.63,3399064.0,0.0,1.0,512.56,518.612,492.5,506.63,3399064.0
2016-03-10,509.9,514.0,498.93,503.68,1309130.0,0.0,1.0,509.9,514.0,498.93,503.68,1309130.0
2016-03-11,507.37,514.89,504.25,507.85,1314161.0,0.0,1.0,507.37,514.89,504.25,507.85,1314161.0
2016-03-14,508.87,521.51,508.01,515.73,1149882.0,0.0,1.0,508.87,521.51,508.01,515.73,1149882.0
2016-03-15,510.99,511.5,499.415,503.0,1213700.0,0.0,1.0,510.99,511.5,499.415,503.0,1213700.0
2016-03-16,479.86,506.0,473.11,500.35,3119649.0,0.0,1.0,479.86,506.0,473.11,500.35,3119649.0
2016-03-17,494.03,497.42,470.8,471.59,2279943.0,0.0,1.0,494.03,497.42,470.8,471.59,2279943.0
2016-03-18,469.98,473.415,454.5,455.37,2878186.0,0.0,1.0,469.98,473.415,454.5,455.37,2878186.0
2016-03-21,455.2,463.418,452.78,462.48,1347678.0,0.0,1.0,455.2,463.418,452.78,462.48,1347678.0
2016-03-22,462.03,474.12,458.4,471.76,1026167.0,0.0,1.0,462.03,474.12,458.4,471.76,1026167.0
2016-03-23,472.96,481.63,471.0,474.46,797641.0,0.0,1.0,472.96,481.63,471.0,474.46,797641.0
2016-03-24,471.44,472.35,462.45,471.37,1018203.0,0.0,1.0,471.44,472.35,462.45,471.37,1018203.0
2016-03-28,474.0,480.6199,472.49,475.31,738793.0,0.0,1.0,474.0,480.6199,472.49,475.31,738793.0
2016-03-29,466.45,468.118,453.87,460.0,1541232.0,0.0,1.0,466.45,468.118,453.87,460.0,1541232.0
2016-03-30,462.0,471.0,454.24,466.15,1068328.0,0.0,1.0,462.0,471.0,454.24,466.15,1068328.0
2016-03-31,468.95,473.75,462.51,470.97,802235.0,0.0,1.0,468.95,473.75,462.51,470.97,802235.0
2016-04-01,459.3,467.9,455.75,464.81,988325.0,0.0,1.0,459.3,467.9,455.75,464.81,988325.0
2016-04-04,466.49,473.17,463.01,465.0,676212.0,0.0,1.0,466.49,473.17,463.01,465.0,676212.0
2016-04-05,461.25,470.19,460.23,463.42,629763.0,0.0,1.0,461.25,470.19,460.23,463.42,629763.0
2016-04-06,462.09,466.153,454.8,455.25,988498.0,0.0,1.0,462.09,466.153,454.8,455.25,988498.0
2016-04-07,455.6,455.92,444.44,450.6,1288314.0,0.0,1.0,455.6,455.92,444.44,450.6,1288314.0
2016-04-08,451.25,458.745,448.53,451.25,832046.0,0.0,1.0,451.25,458.745,448.53,451.25,832046.0
2016-04-11,453.54,456.56,444.0,444.21,824758.0,0.0,1.0,453.54,456.56,444.0,444.21,824758.0
2016-04-12,445.52,447.003,434.0601,444.62,1065031.0,0.0,1.0,445.52,447.003,434.0601,444.62,1065031.0
2016-04-13,442.73,446.64,435.89,444.66,1067318.0,0.0,1.0,442.73,446.64,435.89,444.66,1067318.0
2016-04-14,460.0,460.99,452.0,456.01,1170232.0,0.0,1.0,460.0,460.99,452.0,456.01,1170232.0
2016-04-15,457.14,469.9799,457.0,469.29,1270957.0,0.0,1.0,457.14,469.9799,457.0,469.29,1270957.0
2016-04-18,468.0,468.99,458.0,460.12,926221.0,0.0,1.0,468.0,468.99,458.0,460.12,926221.0
2016-04-19,462.01,464.995,452.5,455.18,648419.0,0.0,1.0,462.01,464.995,452.5,455.18,648419.0
2016-04-20,457.11,462.985,454.0,458.0,483102.0,0.0,1.0,457.11,462.985,454.0,458.0,483102.0
2016-04-21,461.0,462.795,447.59,448.14,739792.0,0.0,1.0,461.0,462.795,447.59,448.14,739792.0
2016-04-22,452.15,453.99,438.26,442.73,921649.0,0.0,1.0,452.15,453.99,438.26,442.73,921649.0
2016-04-25,442.7,444.95,438.0,443.1,977181.0,0.0,1.0,442.7,444.95,438.0,443.1,977181.0
2016-04-26,445.0,447.27,438.7227,445.92,1706590.0,0.0,1.0,445.0,447.27,438.7227,445.92,1706590.0
2016-04-27,425.0,430.0,415.0,417.22,3880807.0,0.0,1.0,425.0,430.0,415.0,417.22,3880807.0
2016-04-28,417.83,431.42,417.38,423.4,1429084.0,0.0,1.0,417.83,431.42,417.38,423.4,1429084.0
2016-04-29,422.89,424.74,417.75,420.97,962869.0,0.0,1.0,422.89,424.74,417.75,420.97,962869.0
2016-05-02,422.0,434.15,420.33,433.5,965475.0,0.0,1.0,422.0,434.15,420.33,433.5,965475.0
2016-05-03,433.6,447.46,433.275,437.95,1288866.0,0.0,1.0,433.6,447.46,433.275,437.95,1288866.0
2016-05-04,437.06,438.7,432.1,433.3,674704.0,0.0,1.0,437.06,438.7,432.1,433.3,674704.0
2016-05-05,433.83,438.26,430.75,435.0,609600.0,0.0,1.0,433.83,438.26,430.75,435.0,609600.0
2016-05-06,434.0,435.329,426.03,433.81,734530.0,0.0,1.0,434.0,435.329,426.03,433.81,734530.0
2016-05-09,435.05,456.88,435.05,453.17,1420164.0,0.0,1.0,435.05,456.88,435.05,453.17,1420164.0
2016-05-10,456.63,456.7679,449.01,455.59,781120.0,0.0,1.0,456.63,456.7679,449.01,455.59,781120.0
2016-05-11,455.97,459.3,450.27,454.0,1045751.0,0.0,1.0,455.97,459.3,450.27,454.0,1045751.0
